"기관명","기관연락처","기관주소","홈페이지","위치(위도)","위치(경도)"
"에스씨엠아카데미 평생교육원","02-749-5445","서울시 마포구 염리동 161-8 한네트빌딩 5층","","37.54527","126.94495"
"에스씨엠아카데미 평생교육원","02-749-5445","서울특별시 마포구 독막로 281 한네트빌딩 5층","","37.54533","126.94494"
"에스아이티 평생교육원","","서울특별시 은평구 갈현로 29 신사코아상가 201  204호","","37.60059","126.90997"
"에스에이엠에스실용음악학원","02-334-0911","마포구 동교로17길 34","http://www.samsedu.com/","",""
"에스엘아이 원격평생교육시설","02-541-6578","서울특별시 서초구 서초대로42길 12 (서초동  에스엘아이빌딩) 5층","http://www.slieduphone.com","37.49142","127.00854"
"에스엘아이교육학원","02-541-7158","서초구 서초대로42길 12 2층","","",""
"에스엘아이어학원","02-541-6578","서초구 서초대로42길 12 2~3층","","",""
"에스엘아이평생교육원","02-541-6578 ","서울특별시 서초구 서초대로42길 12 [ 서초동 ] SLI 빌딩 5층","","37.49142","127.00854"
"에스엘에스 평생교육원","02-333-1663","서울 마포구 대흥동 12-172","http://www.slsacademy.co.kr","37.55603","126.94567"
"에스엘에이독서실","02-887-9161","관악구 관악로 132","","",""
"에스엠에스서울실용음악학원","02-712-3023","마포구 신촌로 92 13층","http://www.musicis.org/","",""
"에스엠잉글리쉬플러스원격평생교육시설","02-538-0518","서울특별시 강남구 역삼로 153 (역삼동 케이엘넷 빌딩) 지하1층","www.smenglishplus.com","37.49504","127.03599"
"에스오알실용음악학원","02-3666-9994","구로구 고척로 108 4층","http://actionguitar.wixsite.com/sormusic","37.491794","126.958612"
"에스웨이이앤엠(E&M)평생교육원","02-2201-2809","서울특별시 강남구 테헤란로98길 11   7층 (대치동  대원빌딩)","","",""
"에스이사이버평생교육원","02-557-0802","서울특별시 강남구 강남대로94길 71-9 (역삼동  SE빌딩) 지하1층일부 1층 2층","http://www.seabc.co.kr","37.501162","127.032747"
"에스이사이버평생교육원","070-7450-2051","서울 강남구 역삼1동 636-15 상원빌딩 3층","www.seabc.co.kr","37.50061","127.03207"
"에스이올에듀원격평생교육원","02-557-0802","서울특별시 강남구 강남대로94길 71-9  지하1층일부 (역삼동)","http://www.sejc.co.kr","37.501162","127.032747"
"에스이올에듀평생교육원","02-557-0802","서울특별시 강남구 강남대로94길 71-9  지하1층 일부  1층  2층 (역삼동  SE빌딩)","http://www.seabc.co.kr","37.501162","127.032747"
"에스이임파워사회적협동조합","070-8820-9721","구로구 신도림로13길 51","http://www.seempower.kr/","",""
"에스이평생교육원","02-557-0802","서울특별시 강남구 강남대로94길 71-9  지하1층 일부 (역삼동  SE빌딩)","http://www.seabc.co.kr","37.501162","127.032747"
"에스케이텔링크평생교육시설","070-7400-1001","서울시 중구 퇴계로 24 (남대룬로 5가) SK남산빌딩","http://www.sktelink.com","37.56097","126.99460"
"에스터뷰티아카데미평생교육원","1577-3546","서울 영등포구 당산동 3가 80-1리앤나빌리지","http://www.asbs.co.kr","37.52570","126.89834"
"에스튜글로에듀 원격평생교육시설","02-581-3277","서울특별시 강남구 봉은사로38길 6  5층 (역삼동  청보빌딩)","http://www.s2gloedu.com","37.50773","127.03724"
"에스티앤컴퍼니평생교육원","070-7732-9643","서울특별시 강남구 선릉로 107길 23-5 (역삼동  RUBINA사옥) 지하1층일부","http://www.engdangi.com","37.508645","127.042483"
"에스티에이교육센터평생교육원","02-6248-1700","서울특별시 강남구 선릉로 513   6층일부 (역삼동  APEX TOWER)","www.sten.or.kr","37.50528","127.0483"
"에스티중단기 원격평생교육원","070-7732-9643","서울특별시 강남구 선릉로107길 6  4층 (역삼동)","http://www.chinadangi.com","37.50916","127.04363"
"에스피씨 미래창조원","02-6331-3554","서울특별시 동작구 신대방16다길 14 4 5층","","37.49157","126.9096"
"에스피씨컬리너리아카데미 평생교육원","02-2276-5950","서울특별시 서초구 남부순환로 2620  3층일부 (양재동  강남피타워)","www.spcculinary.co.kr","37.48451","127.03733"
"에스피아이디아카데미평생교육원","02-3453-5345","서울특별시 강남구 선릉로93길 27   4층 (역삼동  아름빌딩)","www.spidconsulting.com","37.50455","127.04655"
"에쓰엠씨아카데미(대림캠퍼스)","02-845-8820","영등포구 대림로23길 30-1 5층","http://www.smc365.net","37.50152","127.02175"
"에쓰엠씨아카데미미용학원","02-763-1271","종로구 수표로 120 7층","","37.571796","126.989918"
"에이굳보컬실용음악학원","02-3665-9535","강서구 양천로60길 60 3층","http://agoodvocal2.wixsite.com/agoodvocal","",""
"에이브이에이(AVA)학원","02-798-1556","용산구 이태원로 211 4층","http://www.avakorea.co.kr/","",""
"에이브이에이사진학원","02-571-5710","서초구 마방로10길 18-16 3층","http://www.avaseoul.com","",""
"에이블독서실","02-871-7798","관악구 호암로26길 7 5층","http://blog.naver.com/hjyeo1013","",""
"에이비알통역학원","02-779-0601","관악구 관악로 115 캠브리지 빌딩 202호","","",""
"에이사운드뮤직아카데미","02-1544-0537","도봉구 해등로16길 26 타임프라자 401호~404호  ","http://www.a-sound.co.kr/","37.56389","126.95785"
"에이셰프컬리너리학원","02-521-5370","서초구 효령로33길 55 6층","http://acca-academy.com/","",""
"에이스넷평생교육원","02-322-8410","서울특별시 마포구 월드컵로 159 [ 망원동 ] 원전빌딩302호","http://www.acenet.or.kr","37.56179","126.90464"
"에이스독서실","02-535-1222","서초구 서초대로1길 30 현대아파트1차 A상가 3층","","",""
"에이스독서실","02-816-9900","동작구 노량진로 114 2층","","",""
"에이스아카데미평생교육원","02-2202-2015","서울특별시 송파구 오금로25길 23 201호","http://www.aceacademy.com","37.5069","127.12081"
"에이스에듀평생교육원","02-479-4477 ","서울특별시 강동구 올림픽로 698 민호빌딩 4층","http://www.aceedu.kr","37.54346","127.12541"
"에이스직업전문학교","02-848-4020","영등포구 대림로 192","http://www.aceschool.co.kr","37.48273","127.00578"
"에이스평생교육원","070-4035-3823","서울 강동구 천호동 358번지 민호빌딩 6층 7층","www.aceedu.kr","37.54342","127.12542"
"에이앤씨(ANC)평생교육원","02-548-6712","서울특별시 서초구 서초중앙로 149-5  지하1층  1층일부 2층 3층 (서초동  ANC B/D)","http://www.anc.co.kr","37.49486","127.01277"
"에이앤씨승무원학원","02-6959-1955","마포구 양화로 165 3층","http://www.ancgb.com","37.44002","126.904023"
"에이엔티영상음악학원","02-852-4008","관악구 남부순환로 1492 2층","","",""
"에이원원격평생교육원","070-8670-6280","서울시 강남구 논현동 58-5 세일빌딩 3층 ㈜에이원원격평생교육원","http://www.a1cyber.kr","37.51425","127.02968"
"에이치알디캠퍼스원격평생교육시설www.hrdcampus.com","070-8796-3968","서울시 은평구 대조동 186-21 동북빌딩 2층","www.hrdcampus.com","37.61727","126.92182"
"에이치알디한국중소기업평생교육원","02-525-7107","서울특별시 서초구 방배중앙로 59   4층 (방배동 선주빌딩)","www.hrdcenter.co.kr","37.48489","126.99042"
"에이치알투비아동청소년자기개발센터","02-875-3636","관악구 봉천로 223 3~5층","http://www.childmanager.co.kr/","",""
"에이치앤피컴퍼니평생교육시설","02-3487-4400","서울특별시 서초구 바우뫼로 188 (양재동  우도빌딩) 4층","","37.47897","127.04054"
"에이치앤피컴퍼니평생교육시설","02-3487-4400","서울시 강남구 역삼동 837-9번지 한진빌딩 7층","www.hnpc.co.kr/","37.49036","127.03185"
"에이치에스학원","070-4352-4237","중구 마른내로 47 명보아트홀 4층","","",""
"에이치엔케이컨설팅학원","070-7731-2400","용산구 한강대로48길 7 3층","http://www.hnkc.co.kr/","37.540919","127.059509"
"에이치엔티마케팅","02-545-5300 ","서초구 강남대로 507 8층","http://www.hntmkt.com/","",""
"에이치엠씨 평생교육원","02-569-1579","서울특별시 서초구 신반포로45길 14 [ 잠원동  우만빌딩 ] 401","http://www.phonetee.com","37.51116","127.01899"
"에이치엠씨-검색해보니-희망찬미래교육연구소","02-569-1579","서울 서초구 잠원동 39-12 우만빌딩 303호 (신반포로45길 14) ","검색해보니-www.hmcstudy.com ","37.51112","127.01899"
"에이치큐브부설간호학원","02-993-1119","도봉구 도봉로 604 에이치큐브병원","http://www.hcubenurse.com/","37.56289","126.9548"
"에이케이플라자문화아카데미","02-818-1000","서울특별시 구로구 구로중앙로 152 ","http://www.aktown.co.kr","37.50115","126.88278"
"에이콘아카데미(종로캠퍼스)","02-538-3643","중구 남대문로 117 동아빌딩 15층","http://acornedu.co.kr/","",""
"에이티씨네트웍스코리아","02-567-0681","관악구 봉천로 281 2층","http://atcnk.kr","",""
"에이플러스원격평생교육원","02-386-0460","서울특별시 은평구 불광동 484-78번지 3층 ","","37.62116","126.92026"
"에코리드학원","02-703-3390","용산구 한강대로 329 7층","http://www.ecoleedi.co.kr/","37.553579","127.070182"
"에코아이 평생교육원","02-2666-0002","서울특별시 강서구 공항대로 38-9 2층","","",""
"에코에티카","02-596-8020","서울특별시 강남구 테헤란로4길 34 (역삼동  강남뉴스텔) 306호","http://www.biokang.net","37.49615","127.03036"
"에페구두핸드백디자인학원 ","02-467-1508","광진구 아차산로 187 3층","http://www.epeeshoe.co.kr","37.575965","127.025449"
"에프앤원격평생교육원","02-6445-2250","서울특별시 금천구 가산디지털1로2 우림라이온스밸리2차 1201호","http://www.fnkorea.com","37.46683","126.888"
"에프엔씨아카데미학원(홍대점)","02-322-6034","마포구 동교로27길 8 2층","http://www.fncacademy.com/","",""
"에프케이아이미디어아카데미원격평생교육시설","02-992-0523","서울특별시 도봉구 노해로 341 신원리베르텔 1215","http://www.edurama.co.kr","37.65145","127.04591"
"에프케이아이미디어원격평생교육시설","02-992-2071","서울 도봉구 창동 338 신원리베르텔1215","www.edurama.co.kr","37.65140","127.04590"
"에프투엠지학원","02-598-9875","서초구 강남대로97길 19 3층","http://www.f2mg.co/","",""
"에프피에듀평생교육시설","02-715-2172","서울특별시 마포구 도화동 538번지 성지빌딩 705호","http://www.fpedu.co.kr/","37.54125","126.94628"
"에픽글로벌원격평생교육원","02-6004-5417","서울특별시 도봉구 도봉로163길 4 201호","http://www.forepic.com","37.67621","127.04429"
"엑스퍼트러닝센터","02-538-2221","서울 송파구 가락동 롯데캐슬파인힐 2층","www.exc.co.kr","37.49432","127.12135"
"엑스퍼트러닝센터","02-538-2221","서울특별시 송파구 중대로 121 롯데캐슬파인힐 2층","http://www.exc.co.kr","37.49435","127.1214"
"엑스퍼트원격평생교육시설","02-538-2221","서울특별시 송파구 중대로 121 롯데캐슬파인힐 2층","http://www.exc.co.kr","37.49435","127.1214"
"엑스퍼트원격평생교육시설","02-2152-3816"," 서울특별시 송파구 가락동79 롯데캐슬파인힐 2층","http://edu.onexpert.co.kr","37.49432","127.12135"
"엔비뷰티아카데미학원","02-923-0321","동대문구 왕산로 4 4층","http://www.nbacademy.co.kr/","37.594808","126.994869"
"엔씨문화센터송파점평생교육시설","02-2157-5223","서울특별시 송파구 충민로 66 516 Y-7069~7074  Y-7089~7101","","37.47772","127.12512"
"엔씨문화센터송파점평생교육시설","02-2157-5222","서울 송파구 문정동 516 엔씨백화점 송파문화센터","http://ncculture.newcore.co.kr","37.47758","127.12500"
"엔알부동산아카데미학원","02-592-5915","서초구 서초중앙로 149-10","","",""
"엔에이치아이학원","02-6465-6363","서초구 서초대로 43 2층","http://www.nhino.com/","",""
"엔젤컴퓨터학원","02-996-4700","도봉구 노해로65길 7-12 청백프라자빌딩 6층","http://www.1004it.com/","37.57295","126.95449"
"엔지니어링사이버아카데미원격평생교육시설","02-3019-3364","서울 동작구 사당동 1049-1 5층","www.kencaedu.com","37.47617","126.97278"
"엔지니어링사이버아카데미원격평생교육시설","02-3019-3200","서울특별시 동작구 남부순환로 2017 4층","http://www.kencaedu.com","37.4762","126.97279"
"엔커리어평생교육시설","02-784-1144","서울특별시 영등포구 여의공원로 101 CCMM빌딩 707호","http://www.encareer.co.kr","37.5293","126.92496"
"엔코아아카데미","02-754-7301","서울특별시 영등포구 의사당대로 147 알리안츠타워 3층일부","http://www.en-core.com/academy","37.518781","126.927812"
"엔코아아카데미","02-754-7301","서울시 영등포구 여의도동 46-21 알리안츠타워 3층","http://www.encore.co.kr/academy/","37.51860","126.92943"
"엔플러스간호학원(노원점)","02-933-0544","노원구 노해로85길 14 3층","http://www.npno1.com/","37.5475","126.91993"
"엔플러스간호학원(천호점)","02-488-1788","강동구 천호대로 997 신라빌딩 5층","","",""
"엘림지역아동센터","02-332-1556","마포구 방울내로 53 둘리놀이방","http://cafe.naver.com/mspace3321556/","37.497036","126.856789"
"엘림지역아동센터","02-2252-9123","중구 퇴계로88나길 23","","37.564637","126.976615"
"엘미디언원격평생교육시설","070-7678-7776","서울시 관악구 봉천로 575-1 육군회관 빌딩 602호","","37.48316","126.94608"
"엘미디언원격평생교육시설","070-7678-7776","서울특별시 관악구 봉천로 575-1 육군회관 빌딩 602","http://www.e-benkyo.net","37.47736","126.9616"
"엘비에이평생교육시설","070-8228-8003","서울 강남구 청담동 70-17번지 성학빌딩 201호","www.lbastudy.com","37.52048","127.05491"
"엘비에이평생교육시설","02-541-5958","서울특별시 강남구 학동로88길 12 (삼성동  청진상가) 306호","http://www.lbastudy.com","37.51834","127.05268"
"엘시아이플러스편입학원","02-536-1958","서초구 서초대로73길 7 7층","http://www.leechani.co.kr/","",""
"엘이씨에듀넷 원격평생교육시설","02-874-1144","서울시 관악구 신림6동 1513-3","","37.47113","126.93347"
"엠디엔피원격평생교육원","02-581-2776","서울특별시 서초구 서초대로78길 52   3층 (서초동  강남역인앤인)","","37.49322","127.02867"
"엠디엔피학원(강남캠퍼스)","1644-2776","서초구 서초대로78길 48 6층","http://www.mdnp.co.kr","",""
"엠디엔피학원(신촌캠퍼스)","1644-2776","마포구 신촌로 170 이대 푸르지오시티 2층","http://www.mdnp.co.kr","",""
"엠뮤직아카데미","02-953-6885","성북구 동소문로 7-3 2층","http://www.mmusic.kr/","37.630252","127.069446"
"엠뷰티아카데미(강서캠퍼스)","02-2603-8889","양천구 오목로 138 2층","http://mbeautygs.com/","37.518858","126.931928"
"엠비씨문화센터평생교육시설","02-2240-3839","서울시 송파구 잠실동 198","www.mbcedu.co.kr","37.50898","127.08022"
"엠비씨방송아카데미학원","02-2240-3884","송파구 백제고분로9길 10","http://www.mbcac.com","",""
"엠비이아카데미학원","02-761-7108","영등포구 여의나루로 81 11층","http://www.mbeacademy.co.kr/","37.48234","127.00546"
"엠비티행복스쿨평생교육원","","서울특별시 영등포구 영신로17길 7 (영등포동) 우진빌딩 3층 일부","http://im1004.net","37.5139","126.90744"
"엠스커피아카데미학원","02-388-4567","은평구 연서로27길 15 2층","","37.52428","126.87475"
"엠실용음악학원","02-453-4404","광진구 자양번영로6길 67 2층","http://cafe.naver.com/songcompose","37.57725","127.030138"
"엠아이커피학원","02-3477-7318","서초구 서초대로25길 32 3~4층","http://www.kncoffee.com/","",""
"엠에스씨리더십센터(본사)","02-557-2864","서울 강남구 대치3동 62-8 수성빌딩5층","www.imsc21.com","37.51724","127.04732"
"엠에스씨브레인컨설팅","02-566-9864","서울특별시 강남구 영동대로 215 [ 대치동  일원빌딩 ] 4층(대치동  일원빌딩)","http://www.imsc21.com","37.498","127.06851"
"엠에스씨브레인컨설팅평생교육시설","02-2062-0120","서울 양천구 신정동 321-6 센트럴플라자 603604호","www.imsc21.com","37.51737","126.86531"
"엠에스씨브레인컨설팅평생교육시설","02-2062-0120","서울특별시 양천구 목동서로 349 센트럴플라자 603 604호","http://www.imsc21.com","37.51741","126.86531"
"엠에스씨브레인컨설팅평생교육시설","02-546-9864","서울 양천구 신정동 321-6 센트럴플라자 603604호","www.imsc21.com","37.51737","126.86531"
"엠에스에이인증원(주)평생교육원","02-783-4830","서울시 영등포구 여의도동 13-25 정우빌딩 10층","http://www.msakr.com/","37.52904","126.92188"
"엠에프케이학원","02-512-3492","서초구 강남대로97길 17 4층","http://www.mfk.co.kr/","",""
"엠엔서비스평생교육시설","02-1599-2052","서울특별시 중구 퇴계로 385 [ 흥인동 ] 준타워 4층 스마트러닝사업본부","","",""
"엠엘댄스스포츠학원","02-900-0305","강북구 노해로27길 3 가온빌딩 3층","","",""
"엠엠씨원격평생교육원","070-8670-6011","서울시 성동구 성수1가 2동 13-3 조일빌딩 2층","http://www.mmccyber.kr","37.55130","127.04782"
"엠제이씨보석직업전문학교","02-1661-2688","종로구 돈화문로5가길 1 8층","http://www.mjc.kr","37.55761","126.95768"
"엠지아이(MGI)메가법학원","02-871-6577","관악구 신림로 127 2층","http://mgigosi.com/","",""
"엠케이피부미용학원","02-2679-8850","영등포구 국회대로38길 8 5층","http://mk-corp.co.kr/","37.48482","127.03811"
"엠투에스보이스연기학원","02-783-3258","영등포구 국회대로62길 5 9층","http://www.m2svoice.com/","37.49298","127.02868"
"여기는관리형독서실","02-887-7035","관악구 호암로26가길43 2~5층","","",""
"여기는관리형독서실(2호점)","02-889-5606","관악구 신림로 125","","",""
"여기는관리형독서실(3호점)","02-876-6699","관악구 신림로14길 36","","",""
"여기스터디사이버평생교육원","02-2676-4000","서울특별시 영등포구 영등포로 422 [ 신길동 ] 305호(신길동  정오빌딜)","http://www.yeogicyber.co.kr","37.51237","126.92478"
"여기스터디사이버평생교육원","02-2676-4000","서울 영등포구 신길7동 1300번지 정오빌딩 3층 ㈜여기스터디","http://www.yeogicyber.co.kr","37.51226","126.92478"
"여상진수리논술평생교육원","1544-6490 ","서울특별시 강남구 도곡로 445 [ 대치동  현민빌딩 ] 현민빌딩 2층","http://www.yeosj.com","37.49863","127.05904"
"여성가족재단","02-0000-0000","","","",""
"여성가족친화지원센터","02-0000-0000","","","",""
"여성관련시설 테스트","02-0000-0000","서울특별시 구로구 구로동 44-8 비즈트위트 오렌지","http://www.womanjob.or.kr/","",""
"여성능력개발원","02-460-2300","서울시 광진구 자양동 9-13","http://wrd.seoulwomen.or.kr/index.jsp","37.539345","127.066765"
"여성문화나눔터","02-2600-5340","서울시 강서구 염창동 281-25","","37.547318","126.873329"
"여성시각장애인주간보호센터","02-318-1671","서울시 중구 회현동2가 42-10번지 B-01호 ","","37.558006","126.98362"
"여성인력개발센터","02-318-5880","서울시 마포구 마포대로 173 213호","http://www.vocation.or.kr/","37.549648","126.910645"
"여성자원금고","02-3142-1433","서울시 마포구 신수동 31-1 MNK빌딩 9층","http://www.hrb.or.kr/","37.549023","126.939758"
"여성플라자스포츠","02-822-2426","서울시 동작구 대방동 345-1번지 (한숲길 22)","http://www.idongjak.or.kr/03_athletic/ysplz_index.asp","37.511791","126.927307"
"여신금융협회연수원","02-2011-0700","서울특별시 중구 다동길 43 한외빌딩 13층","http://www.crefia.or.kr","37.56822","126.98161"
"여신금융협회연수원","02-2011-0784","서울 중구 다동 70 한외빌딩 13층","www.crefia.or.kr","37.56818","126.98160"
"여의도글로벌통역학원","02-6279-2110","영등포구 국제금융로6길 33 915호","http://cafe.naver.com/languagetutor","37.49844","127.02398"
"여의동 자치회관","02-2670-1084","영등포구 국제금융로 124","http://www.ydp.go.kr/jumin","37.5171","127.01788"
"여의동 자치회관","02-2670-1079","서울시 영등포구 여의도동 53-22 (국제금융로 124)","http://www.ydp.go.kr/jumin/activity2.do?mCode=a055000000&amp;path=jumin&amp;dongNm=%BF%A9%C0%C7%B5%BF&amp;x=22&amp;y=7","37.517643","126.934593"
"여의동새마을공립작은도서관","02-784-2268","영등포구 국제금융로 124 여의동주민센터 3층","http://little.dllib.or.kr:9014/KLAS_USER_PAGE/Main/","37.48595","127.01156"
"여의디지털도서관","02-2629-2222","영등포구 여의대로 24","http://www.yulib.or.kr","",""
"여의칸문화원","02-588-1519","서초구 서초대로6길 37-3","","",""
"역마루작은도서관","02-351-5304","은평구 연서로 59 역촌동주민센터 3층","http://library.ep.go.kr/","37.54925","126.93991"
"역마을작은도서관","02-2600-7660","강서구 화곡로 312 화곡6동주민센터 2층","http://lib.gangseo.seoul.kr/small/index.jsp","37.51398","126.92071"
"역사전문가고종훈평생교육원","02-571-4311","서울특별시 강남구 언주로 122  508호 (도곡동  우성캐릭터빌)","http://www.gosabu.kr","37.48706","127.051064"
"역삼노인복지센터","02-501-5674","서울시 강남구 역삼2동 781-34 (도곡로 북22길 27)","http://www.ysenior.org/","37.494522","127.041832"
"역삼청소년수련관(역삼유스센터)","02-550-3600","서울시 강남구 역삼동 776-8","http://www.gyyc.kr","37.494072","127.040855"
"역촌노인복지관","02-385-9500 ","은평구 연서로3나길 11-30","http://www.yc-silver.org/","37.51917","126.87055"
"역촌노인복지센터","02-385-9500","서울시 은평구 역촌2동 67-9 (초롱3길50)","http://www.yc-silver.org/","37.603363","126.911255"
"역촌동 자치회관","02-351-5312","서울시 은평구 역촌동 62-26 (연서로 59)","http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000001408","37.604389","126.915085"
"역촌동 자치회관","02-351-5304","은평구 연서로 59","http://center.ep.go.kr","37.547304","126.873301"
"연남동 자치회관","02-3153-6860","서울시 마포구 연남동 (성미산로29길 17-9)","http://jachi.mapo.go.kr/JUMIN/sub01/sub01_07.aspx?DongCode=13&amp;DongName=연남동","37.564461","126.922012"
"연남동 자치회관","02-3153-6875","마포구 성미산로29길 17-9 ","http://jachi.mapo.go.kr/JUMIN/","37.5073","126.90775"
"연남동문고","02-3153-6888","마포구 성미산로29길 17-9 연남동주민센터 2층","http://lib.mapo.go.kr/","37.481242","126.838703"
"연동지역아동센터","02-744-7270 ","종로구 대학로3길 9","http://cafe.daum.net/ydchildcenter","",""
"연성직업전문학교","02-2065-0546","양천구 오목로 223","http://www.yeonsung.com/","37.51769","126.93458"
"연세간호조무사학원","02-2644-9001","강서구 곰달래로 271","http://www.ysganho.com/","",""
"연세대학교 부설 평생교육원(서울) 미래교육원","02-2123-3580","서울특별시 서대문구 연세로 50 미우관 101호 ","http://go.yonsei.ac.kr","37.56723","126.93785"
"연세대학교박물관","02-2123-3340","서대문구 연세로 50 ","http://museum.yonsei.ac.kr/museum/","37.558841","126.847901"
"연세디지털교육원","02-312-2628","서울특별시 서대문구 신촌동 134번지 연세대학교 공학원 4층 ","http://www.ydhw.co.kr/main/","37.56492","126.94029"
"연세디지털교육원","02-312-2628","서울특별시 서대문구 연세로 50 연세공학원 4층","http://www.ydhw.co.kr","37.56723","126.93785"
"연세스피치학원","02-739-2004","종로구 종로 82 5층","http://www.nicespeech.com/","37.569664","126.98427"
"연세지역아동센터","02-2695-9191","양천구 절골8길 42","","37.51969","126.90429"
"연세화공전문기술고시학원","02-2671-0119","영등포구 영신로 29 광동빌딩 4층","http://www.hwagong.com/","37.49611","127.01374"
"연신내풀잎문화센터","02)358-5579","서울시 은평구 대조동 185-1번지 3층","http://yeonsinnae.pulib.com/","37.6185843","126.9210974"
"연실용음악학원","02-3280-4342","동작구 노량진로6길 76 2~3층","http://ymusic.co.kr/","37.49885","127.14301"
"연지타운1단지작은도서관","02-2613-9886","구로구 오류로 30 천왕연지타운1단지 103동","","",""
"연촌서예학원","02-971-9977","노원구 공릉로59길 15 웅천종합상가 410호   ","","37.55499","126.936"
"연필교육원격평생교육원","070-7447-5112","서울특별시 광진구 능동로38길 27 썬즈빌딩 204호","http://www.yp05.net","37.55734","127.08149"
"연합환경부설 평생교육원","02-2678-2366","서울특별시 구로구 경인로 548 (구로동)유림빌딩 4층","","",""
"연합환경학원","02-2678-2366","구로구 경인로 548 유림빌딩 3층","http://www.yhe.co.kr/","37.486869","126.941559"
"연희노인여가복지시설","02-3143-7778 ","서대문구 홍제천로2길 111","","37.549267","126.851465"
"연희동 자치회관","02-330-8256","서대문구 연희로 189","www.sdm.go.kr/dong/yh/index.do","37.487433","126.880918"
"연희동 자치회관","02-330-8115","서울시 서대문구 연희동 77-9 ","http://acms.sdm.go.kr/JUMIN/sub01/sub01_4_1.aspx?DongCode=5","37.573837","126.935211"
"연희동 자치회관 (별관)","02-330-8256","서대문구 증가로 13-10","www.sdm.go.kr/dong/yh/index.do","37.484049","126.884084"
"열린사회북부시민회","02-987-2304","서울특별시 강북구 미아동  209-5 ","www.openb.or.kr","37.626508926631004"," 127.02574700117111"
"열린사회은평시민회","02-382-3849","서울특별시 은평구 갈현동  484-10 한성서원","www.openep.or.kr","37.61763932383637"," 126.91702902317047"
"열린아카데미학원","02-3471-8883","서초구 서초중앙로18길 43 2층","","",""
"열린작은도서관","02-2116-2609","노원구 공릉로55길 88 하계2동주민센터","http://www.nowonlib.kr/local/html/smallLocation","37.5471","126.95216"
"열린지역아동센터","02-304-1930","마포구 월드컵북로48길 8","","37.485664","126.895502"
"열린지역아동센터","02-435-2153","중랑구 용마산로 531 망우빌딩 4층","","",""
"열린지역아동센터","02-3285-3580","관악구 양녕로 31 두산아파트3단지 관리동3층","","37.5287","127.136014"
"열린지역아동센터","02-2607-7374","강서구 초록마을로22길 8-5","","37.499164","126.94665"
"열린평생교육원","02-446-0988","서울특별시 광진구 천호대로 591 유신빌딩 2층","http://www.yltopnews.kr","37.55587","127.08373"
"열린학교","02-353-2268","은평구 백련산로6길 7-5","","37.52645","126.86047"
"열쇠직업학원","02-442-6535~6","강동구 상암로11길 8 2층","http://www.keyacademy.co.kr/","",""
"염광지역아동센터","02-2217-2703","동대문구 전농로16길 83","","",""
"염리동 자치회관","02-3153-6650","마포구 숭문길 14 ","http://jachi.mapo.go.kr/JUMIN/","37.51554","126.8913"
"염리동 자치회관","02-3153-6650","서울시 마포구 염리동 (숭문길14)","http://jachi.mapo.go.kr/JUMIN/sub01/sub01_07.aspx?DongCode=6&amp;DongName=염리동","37.547028","126.945633"
"염리동문고","02-716-5130","마포구 숭문길 14 염리동주민센터 2층","http://lib.mapo.go.kr/","",""
"염창동 자치회관","02-2600-7306","강서구 양천로67가길 63","www.gangseo.seoul.kr/site/ccenter/index.jsp","37.512749","126.948211"
"영가스파르타센터학원","1800-8095","동작구 노량진로8길 3 3~4층","http://younggaspa.com/","37.4901","127.13393"
"영광교육센터원격평생교육시설","02-815-1552","서울특별시 동작구 장승배기로 142-1 4층","http://gloryedu.net","37.51032","126.94041"
"영광독서실","02-813-8711","동작구 만양로14라길 17 1~4층","","37.4958","127.14998"
"영광영재도서관","02-354-7177","은평구 갈현로7가길 9 제일영광교회","","37.5568","126.92155"
"영광지역아동센터","02-906-1555","도봉구 노해로41가길 17","","37.5812","126.91791"
"영단기강남학원 1관","02-3478-0333","서초구 서초대로77길 55 8~10층","http://eng.dangi.co.kr/","",""
"영단기강남학원 2관","02-3478-0333","서초구 강남대로 459","http://eng.dangi.co.kr/","",""
"영등포구건강가정지원센터","02-2678-2193","서울시 영등포구 신길1동 465-2 신길종합사회복지관 4층","http://ydpfc.familynet.or.kr/area_center/index.php?reg_code=17","37.511234","126.921341"
"영등포구다문화가족지원센터","02-846-5432","","","",""
"영등포구다문화가족지원센터","02-846-5432","서울 영등포구 신길1동 465-2","http://cafe.daum.net/ytmfc","37.5112516805491"," 126.92140225071148"
"영등포구다문화빌리지센터","02-2670-3800","서울시 영등포구 대림3동 710-10","http://global.seoul.go.kr/yeongdeungpo/","37.494804","126.899429"
"영등포구민체육센터","02-2650-1500","서울시 영등포구 신길5동 426-3 (상도동길 398)","http://www.y-sisul.or.kr/business/busi01_01.asp","37.500515","126.906311"
"영등포구시설관리공단 제2스포츠센터","02-2630-2918","영등포구 국회대로615","www.y-sisul.or.kr","37.49708","126.9978"
"영등포구자원봉사센터","02-2670-4152","서울시 영등포구 당산동3가 국회대로596 영등포구민회관1층","http://vt.ydp.go.kr/vol/gov/mogaha/ntis/web/vol/portal/action/VolHomeAction.do?method=executes","37.526146","126.896172"
"영등포구자원봉사센터","02-2670-4152","영등포구 국회대로 596 영등포구민회관 1층","http://ydp1365.kr/","",""
